timestamp[s] pos_x[m] pos_y[m] pos_z[m] rot_x rot_y rot_z rot_w quality
308.967 2.0481 0.220286 -7.07361 -0.00606884 -0.0168914 -0.0202126 -0.999635 1
309.067 2.04711 0.221072 -7.10913 -0.00459484 -0.0167711 -0.0207678 -0.999633 1
309.167 2.04625 0.223978 -7.14581 -0.00346558 -0.0170948 -0.0205999 -0.999636 1
309.267 2.04487 0.223636 -7.1821 -0.00255024 -0.0165916 -0.0204499 -0.99965 1
309.367 2.04328 0.221909 -7.21884 -0.00209437 -0.0157069 -0.0206367 -0.999661 1
309.467 2.04234 0.22025 -7.25353 -0.00279041 -0.01546 -0.0207095 -0.999662 1
309.567 2.03901 0.218446 -7.28825 -0.00329529 -0.0163006 -0.020612 -0.999649 1
309.667 2.03907 0.216455 -7.31982 -0.00405096 -0.0173345 -0.020768 -0.999626 1
309.767 2.03502 0.214219 -7.35444 -0.003812 -0.0174748 -0.0214695 -0.99961 1
309.867 2.032 0.212398 -7.38877 -0.00530093 -0.0178122 -0.0223113 -0.999578 1
309.967 2.02829 0.215072 -7.41988 -0.00611088 -0.0191066 -0.0227468 -0.99954 1
310.067 2.02272 0.213029 -7.45304 -0.0055532 -0.0196652 -0.0236726 -0.999511 1
310.167 2.02008 0.209566 -7.48413 -0.00462342 -0.0199982 -0.0246817 -0.999485 1
310.267 2.01824 0.205126 -7.51678 -0.004119 -0.0199563 -0.0255843 -0.999465 1
310.367 2.01563 0.200987 -7.5494 -0.00268743 -0.0199125 -0.0260793 -0.999458 1
310.467 2.01583 0.19908 -7.58297 -0.00245964 -0.0196361 -0.0257615 -0.999472 1
310.567 2.0166 0.195013 -7.61712 -0.00231028 -0.0196242 -0.025876 -0.99947 1
310.667 2.0169 0.193876 -7.65261 -0.0015124 -0.0192108 -0.0263604 -0.999467 1
310.767 2.01738 0.190347 -7.68879 -0.000398468 -0.0188133 -0.026387 -0.999475 1
310.867 2.0167 0.189779 -7.72238 -0.00117884 -0.0171039 -0.026275 -0.999508 1
310.967 2.01763 0.187768 -7.75725 -0.00219357 -0.0159708 -0.025811 -0.999537 1
311.067 2.01923 0.186083 -7.79047 -0.0027181 -0.0155447 -0.0258767 -0.999541 1
311.167 2.02132 0.185469 -7.82541 -0.00261352 -0.015549 -0.0254653 -0.999551 1
311.267 2.02575 0.184573 -7.86042 -0.00284274 -0.0154162 -0.025796 -0.999544 1
311.367 2.02674 0.183113 -7.89508 -0.00251105 -0.0155452 -0.0258348 -0.999542 1
311.467 2.02921 0.180305 -7.9293 -0.00267605 -0.0154789 -0.0265056 -0.999525 1
311.567 2.0311 0.178091 -7.96225 -0.00237503 -0.0156422 -0.0272771 -0.999503 1
311.667 2.03258 0.174803 -7.99697 -0.00188045 -0.0158205 -0.0274499 -0.999496 1
311.767 2.03374 0.17414 -8.03176 -0.00165963 -0.0156136 -0.0274979 -0.999499 1
311.867 2.03235 0.174602 -8.06484 -0.00197444 -0.0149202 -0.0270597 -0.999521 1
311.967 2.03367 0.176116 -8.09829 -0.00234374 -0.0145502 -0.0266939 -0.999535 1
312.067 2.03406 0.174903 -8.13275 -0.00185039 -0.0147835 -0.0267514 -0.999531 1
312.167 2.03576 0.171645 -8.17022 -0.00246193 -0.0139206 -0.0265167 -0.999548 1
312.267 2.03716 0.169984 -8.20388 -0.00280272 -0.0138423 -0.0264324 -0.999551 1
312.367 2.03942 0.168689 -8.23851 -0.00236699 -0.0129178 -0.0264608 -0.999564 1
312.467 2.03959 0.166311 -8.27469 -0.00165262 -0.0129545 -0.0267866 -0.999556 1
312.567 2.0419 0.166766 -8.31009 -0.00127718 -0.0127591 -0.026498 -0.999567 1
312.667 2.04423 0.166248 -8.34522 -0.000694928 -0.0128501 -0.026642 -0.999562 1
312.767 2.04345 0.16468 -8.38097 -0.000631212 -0.0130906 -0.026577 -0.999561 1
312.867 2.04373 0.163506 -8.41634 0.000139071 -0.0136207 -0.0270769 -0.999541 1
312.967 2.04278 0.162716 -8.45202 0.000802122 -0.0143172 -0.0269428 -0.999534 1
313.067 2.04319 0.157878 -8.48693 0.00106362 -0.014859 -0.026985 -0.999525 1
313.167 2.0439 0.15452 -8.52343 0.00132263 -0.0146101 -0.0281461 -0.999496 1
313.267 2.04232 0.153741 -8.55907 0.000987778 -0.0145188 -0.0282444 -0.999495 1
313.367 2.04402 0.151332 -8.59574 0.000817094 -0.0143196 -0.0286107 -0.999488 1
313.467 2.04648 0.150867 -8.63025 0.000838646 -0.0133742 -0.0286803 -0.999499 1
313.567 2.04969 0.150232 -8.66533 0.000432341 -0.013407 -0.0287389 -0.999497 1
313.667 2.05047 0.148806 -8.70346 0.000593719 -0.0140278 -0.028595 -0.999492 1
313.767 2.04971 0.147758 -8.74196 0.000442847 -0.0141297 -0.0286069 -0.999491 1
313.867 2.05012 0.148215 -8.77751 0.000551971 -0.0145195 -0.02845 -0.99949 1
313.967 2.04771 0.147029 -8.81089 0.00180217 -0.0149865 -0.0287102 -0.999474 1
314.067 2.04545 0.147252 -8.84644 0.00236537 -0.0150231 -0.0283237 -0.999483 1
314.167 2.04482 0.146452 -8.88515 0.00209393 -0.0149798 -0.0280065 -0.999493 1
314.267 2.04454 0.144241 -8.92356 0.00191231 -0.014322 -0.0279435 -0.999505 1
314.367 2.04594 0.144234 -8.96254 0.0016068 -0.0136177 -0.0274201 -0.99953 1
314.467 2.04807 0.142589 -9.00228 0.00249482 -0.0133837 -0.0276271 -0.999526 1
314.567 2.04798 0.138618 -9.03805 0.00259064 -0.0133881 -0.0277158 -0.999523 1
314.667 2.047 0.137802 -9.07601 0.00307755 -0.0139748 -0.0283073 -0.999497 1
314.767 2.04679 0.137455 -9.11444 0.00382763 -0.0140455 -0.0283486 -0.999492 1
314.867 2.04673 0.136541 -9.15194 0.00378534 -0.01459 -0.0286145 -0.999477 1
314.967 2.04754 0.135422 -9.1893 0.00352461 -0.0139458 -0.0287861 -0.999482 1
315.067 2.0472 0.134231 -9.22836 0.00374531 -0.0133244 -0.0287548 -0.999491 1
315.167 2.04617 0.134495 -9.26634 0.00434311 -0.0128913 -0.0286798 -0.999496 1
315.267 2.04574 0.137327 -9.30595 0.00357488 -0.0128863 -0.0281161 -0.999515 1
315.367 2.04556 0.135285 -9.34594 0.00302514 -0.0134897 -0.0274434 -0.999528 1
315.467 2.04561 0.133506 -9.38512 0.00240662 -0.0141909 -0.0274868 -0.999519 1
315.567 2.04654 0.131965 -9.42174 0.00255188 -0.0141525 -0.0275815 -0.999516 1
315.667 2.04634 0.13072 -9.46126 0.00299571 -0.0139714 -0.0274888 -0.99952 1
315.767 2.04975 0.131191 -9.50106 0.00434372 -0.0130167 -0.027493 -0.999528 1
315.867 2.0516 0.133011 -9.53892 0.00438208 -0.0116264 -0.0272155 -0.999552 1
315.967 2.05357 0.131193 -9.57765 0.00373174 -0.011704 -0.0274933 -0.999547 1
316.067 2.05435 0.131252 -9.61751 0.00319635 -0.0119451 -0.0276883 -0.99954 1
316.167 2.05481 0.132051 -9.65796 0.00276067 -0.0117159 -0.0268723 -0.999566 1
316.267 2.05708 0.134636 -9.69967 0.00284082 -0.0110863 -0.0263509 -0.999587 1
316.367 2.05733 0.136196 -9.73863 0.00216248 -0.0106015 -0.0256535 -0.999612 1
316.467 2.05727 0.136882 -9.77634 0.0011431 -0.0104826 -0.0253606 -0.999623 1
316.567 2.05507 0.136588 -9.81217 0.0011932 -0.0101305 -0.0257173 -0.999617 1
316.667 2.05362 0.137298 -9.85053 0.00198123 -0.0104985 -0.0262777 -0.999598 1
316.767 2.05372 0.139119 -9.89005 0.00231974 -0.0105697 -0.0265478 -0.999589 1
316.867 2.0555 0.138041 -9.93228 0.00286987 -0.0110563 -0.0266348 -0.99958 1
316.967 2.05558 0.138933 -9.96858 0.00161644 -0.0112648 -0.0265297 -0.999583 1
317.067 2.05354 0.141219 -10.0054 0.00168134 -0.0117764 -0.0268409 -0.999569 1
317.167 2.05259 0.141591 -10.0442 0.0026971 -0.0118874 -0.0273008 -0.999553 1
317.267 2.05273 0.144855 -10.0802 0.00277882 -0.0125642 -0.0269662 -0.999554 1
317.367 2.05176 0.14477 -10.1157 0.00286647 -0.0135566 -0.0271243 -0.999536 1
317.467 2.05006 0.14479 -10.1525 0.00286254 -0.0138621 -0.0269946 -0.999535 1
317.567 2.04691 0.143467 -10.1872 0.00145069 -0.014433 -0.0268398 -0.999534 1
317.667 2.04449 0.144416 -10.2241 0.00137042 -0.0153274 -0.0265408 -0.999529 1
317.767 2.04412 0.143093 -10.2584 0.00190635 -0.0147506 -0.0265448 -0.999537 1
317.867 2.0438 0.140585 -10.2927 0.00305693 -0.0144361 -0.0258438 -0.999557 1
317.967 2.0424 0.139315 -10.33 0.00453187 -0.0135172 -0.0261504 -0.999556 1
318.067 2.04116 0.13841 -10.3676 0.00494894 -0.0126524 -0.0266894 -0.999551 1
318.167 2.04267 0.134956 -10.4065 0.00480215 -0.0123793 -0.0272624 -0.99954 1
318.267 2.04296 0.133866 -10.4424 0.00446594 -0.0127975 -0.0276049 -0.999527 1
318.367 2.04357 0.133575 -10.478 0.00460504 -0.0128603 -0.0273896 -0.999531 1
318.467 2.04266 0.132711 -10.5109 0.00368908 -0.0136166 -0.0278155 -0.999514 1
318.567 2.03964 0.1335 -10.5423 0.00331033 -0.0142143 -0.0283046 -0.999493 1
318.667 2.03805 0.131884 -10.5796 0.00459598 -0.014983 -0.0281753 -0.99948 1
318.767 2.03803 0.133901 -10.6166 0.00555043 -0.0143875 -0.0281562 -0.999485 1
318.867 2.0368 0.135646 -10.6521 0.00462606 -0.0136375 -0.0280004 -0.999504 1
318.967 2.03474 0.138046 -10.685 0.00400607 -0.0132311 -0.0277185 -0.99952 1
319.067 2.0367 0.138931 -10.7223 0.00326154 -0.012652 -0.0269531 -0.999551 1
319.167 2.03695 0.138857 -10.7562 0.00199186 -0.0124986 -0.0262787 -0.999575 1
319.267 2.03745 0.140988 -10.79 0.000297108 -0.0123767 -0.0261863 -0.99958 1
319.367 2.03518 0.145943 -10.8233 -0.00105963 -0.0122681 -0.0256719 -0.999595 1
319.467 2.0345 0.150882 -10.8593 -0.00152253 -0.011703 -0.024711 -0.999625 1
319.567 2.03423 0.153184 -10.895 -0.00161553 -0.0116576 -0.0240309 -0.999642 1
319.667 2.03201 0.154774 -10.9311 -0.00116938 -0.0124121 -0.0238944 -0.999637 1
319.767 2.03018 0.155469 -10.9678 -0.00103504 -0.0134979 -0.0236316 -0.999629 1
319.867 2.02798 0.158569 -11.0019 -0.00121529 -0.014649 -0.02346 -0.999617 1
319.967 2.02326 0.161481 -11.037 -0.000890214 -0.015815 -0.0235144 -0.999598 1
320.067 2.021 0.16368 -11.071 9.39306e-05 -0.0164439 -0.0227604 -0.999606 1
320.167 2.02117 0.16507 -11.1062 -0.000863101 -0.0155934 -0.0219508 -0.999637 1
320.267 2.02224 0.167899 -11.1427 -0.00228738 -0.0153223 -0.0215273 -0.999648 1
320.367 2.02146 0.169647 -11.1779 -0.00319426 -0.0151502 -0.0206667 -0.999667 1
320.467 2.0213 0.172471 -11.2121 -0.00403825 -0.0147195 -0.0198796 -0.999686 1
320.567 2.02065 0.172046 -11.2468 -0.00246279 -0.0152655 -0.0186134 -0.999707 1
320.667 2.01992 0.168266 -11.283 -0.00139198 -0.0148393 -0.0179669 -0.999727 1
320.767 2.02045 0.169693 -11.3189 -0.00103948 -0.014971 -0.0176877 -0.999731 1
320.867 2.02007 0.170895 -11.3526 -0.00132494 -0.0153279 -0.0177994 -0.999723 1
320.967 2.01996 0.171693 -11.3888 -0.00206297 -0.0145892 -0.017772 -0.999733 1
321.067 2.02263 0.17053 -11.427 -0.00252389 -0.0133488 -0.016981 -0.999764 1
321.167 2.025 0.169859 -11.4672 -0.00288156 -0.0128684 -0.0172609 -0.999764 1
321.267 2.0277 0.170455 -11.5042 -0.00187531 -0.0119714 -0.0173576 -0.999776 1
321.367 2.03053 0.17322 -11.5381 -0.00173087 -0.0104306 -0.017217 -0.999796 1
321.467 2.03072 0.17535 -11.574 -0.00185866 -0.00953414 -0.0172859 -0.999803 1
321.567 2.03095 0.173648 -11.6058 -0.0022657 -0.0090337 -0.0167468 -0.999816 1
321.667 2.03293 0.171896 -11.6417 -0.00263057 -0.00894625 -0.0164795 -0.999821 1
321.767 2.03551 0.170377 -11.6796 -0.00242897 -0.00817555 -0.015889 -0.999837 1
321.868 2.04054 0.170197 -11.7121 -0.00199541 -0.00663301 -0.0154133 -0.999857 1
321.968 2.04286 0.168527 -11.7479 -0.00112351 -0.00584503 -0.0147698 -0.999873 1
322.068 2.0467 0.168278 -11.78 -0.00211319 -0.00389224 -0.0140531 -0.999891 1
322.168 2.05131 0.165869 -11.8151 -0.00260786 -0.00166376 -0.0129737 -0.999911 1
322.268 2.05349 0.163915 -11.8477 -0.00114118 -0.000780396 -0.0122617 -0.999924 1
322.368 2.0551 0.159115 -11.8805 0.00154973 -0.000868685 -0.0123601 -0.999922 1
322.468 2.05738 0.15368 -11.908 0.00340888 -0.00282157 -0.0118249 -0.99992 1
322.568 2.05887 0.148452 -11.9413 0.00484234 -0.00336734 -0.0112177 -0.99992 1
322.668 2.06028 0.147558 -11.9751 0.00507042 -0.00413735 -0.0110129 -0.999918 1
322.768 2.05926 0.146422 -12.0084 0.0040341 -0.00481156 -0.0107814 -0.999922 1
322.868 2.06106 0.145205 -12.0422 0.00268673 -0.00389662 -0.00986476 -0.99994 1
322.968 2.06313 0.145595 -12.0795 0.00355131 -0.0019131 -0.00894916 -0.999952 1
323.068 2.06786 0.144754 -12.1164 0.00247208 -0.000824442 -0.00711947 -0.999971 1
323.168 2.0705 0.143349 -12.1501 -0.000299351 -0.000280101 -0.00576447 -0.999983 1
323.268 2.07361 0.142816 -12.1861 -0.00234758 1.56081e-05 -0.00473484 -0.999986 1
323.368 2.07817 0.143079 -12.2239 -0.00362898 0.000998429 -0.00425179 -0.999984 1
323.468 2.08 0.142628 -12.26 -0.00390257 0.0021773 -0.00522733 -0.999976 1
323.568 2.08222 0.143655 -12.2957 -0.0030004 0.00297071 -0.00598592 -0.999973 1
323.668 2.08584 0.142664 -12.3322 -0.00109505 0.00311994 -0.00663851 -0.999972 1
323.768 2.08796 0.140851 -12.3642 0.00051479 0.00149643 -0.00828576 -0.999964 1
323.868 2.08919 0.139393 -12.3972 0.00316878 0.000696627 -0.00973192 -0.999947 1
323.968 2.09081 0.137831 -12.4327 0.00548457 -1.97328e-05 -0.0107778 -0.999927 1
324.068 2.09216 0.133764 -12.472 0.00470563 -0.000616149 -0.0121824 -0.999915 1
324.168 2.09084 0.132411 -12.5059 0.00345041 -0.000984063 -0.013715 -0.9999 1
324.268 2.0909 0.13284 -12.5424 0.00480466 0.000147656 -0.015165 -0.999873 1
324.368 2.09198 0.133735 -12.5767 0.00612955 0.000569123 -0.0162919 -0.999848 1
324.468 2.09076 0.134128 -12.6114 0.00611074 0.000136239 -0.0177807 -0.999823 1
324.568 2.08952 0.133865 -12.6469 0.0058144 -0.000137698 -0.0182789 -0.999816 1
324.668 2.08756 0.1345 -12.6826 0.00779431 0.000899203 -0.0178118 -0.999811 1
324.768 2.08462 0.137007 -12.7224 0.00718463 0.00126443 -0.016998 -0.999829 1
324.868 2.08189 0.137099 -12.7571 0.00349085 0.000703391 -0.0168136 -0.999852 1
324.968 2.07873 0.139774 -12.7898 0.00189192 -0.000889264 -0.0160502 -0.999869 1
325.068 2.07775 0.141972 -12.8261 0.00191086 -0.00193442 -0.0142296 -0.999895 1
325.168 2.07944 0.14654 -12.859 0.000398336 -0.000986417 -0.0116302 -0.999932 1
325.268 2.08262 0.151526 -12.8969 -0.00298762 0.000748513 -0.00987716 -0.999946 1
325.368 2.08319 0.153862 -12.9293 -0.0047334 0.00316226 -0.00942948 -0.999939 1
325.468 2.08628 0.154856 -12.9639 -0.00450393 0.0044428 -0.00896464 -0.99994 1
325.568 2.08778 0.155016 -12.9991 -0.00425148 0.0050814 -0.00811885 -0.999945 1
325.668 2.08996 0.156777 -13.0338 -0.00410156 0.00691963 -0.007638 -0.999938 1
325.768 2.09151 0.158994 -13.0704 -0.00222854 0.00584498 -0.00719483 -0.999955 1
325.868 2.08962 0.15994 -13.1062 -0.00317079 0.004928 -0.00562064 -0.999967 1
325.968 2.08729 0.161123 -13.1396 -0.00533392 0.00313098 -0.00428827 -0.999972 1
326.068 2.08591 0.162765 -13.1728 -0.00741316 0.0013578 -0.00368168 -0.999965 1
326.168 2.08588 0.16571 -13.208 -0.00883384 -0.000181959 -0.00401853 -0.999953 1
326.268 2.08707 0.165878 -13.2437 -0.00671225 0.000248117 -0.00492423 -0.999965 1
326.368 2.08768 0.169927 -13.2776 -0.00602783 0.000926333 -0.0062773 -0.999962 1
326.468 2.08771 0.174551 -13.3122 -0.00700216 0.00195586 -0.00753759 -0.999945 1
326.568 2.08819 0.176138 -13.345 -0.00806742 0.00358097 -0.00846695 -0.999925 1
326.668 2.08677 0.178527 -13.3798 -0.00649202 0.00421605 -0.00895652 -0.99993 1
326.768 2.08405 0.179084 -13.414 -0.00615775 0.00472943 -0.00874839 -0.999932 1
326.868 2.08532 0.182272 -13.4494 -0.00634279 0.00630504 -0.0082025 -0.999926 1
326.968 2.08693 0.18468 -13.4827 -0.00681566 0.00730573 -0.00762824 -0.999921 1
327.068 2.08837 0.186804 -13.5195 -0.00682429 0.00770528 -0.00883219 -0.999908 1
327.168 2.09117 0.188436 -13.5541 -0.00680427 0.00771271 -0.0100737 -0.999896 1
327.268 2.09277 0.188163 -13.5874 -0.0073706 0.00795624 -0.0119223 -0.99987 1
327.368 2.09304 0.18888 -13.6224 -0.00629027 0.00857657 -0.0138325 -0.999848 1
327.468 2.09357 0.191028 -13.658 -0.00490129 0.0101569 -0.0146819 -0.999829 1
327.568 2.0926 0.194608 -13.6965 -0.00434548 0.010468 -0.0146564 -0.999828 1
327.668 2.08891 0.19365 -13.7355 -0.00317439 0.00996411 -0.0143549 -0.999842 1
327.768 2.0848 0.194158 -13.7726 -0.00307669 0.00746635 -0.0142254 -0.999866 1
327.868 2.07781 0.194572 -13.808 -0.00345528 0.00382157 -0.0139239 -0.99989 1
327.968 2.07417 0.193971 -13.8406 -0.00500325 0.00115917 -0.0133465 -0.999898 1
328.068 2.07115 0.19567 -13.875 -0.00783352 -0.00128006 -0.0117522 -0.999899 1
328.168 2.06815 0.196856 -13.9111 -0.00944309 -0.00143011 -0.0101632 -0.999903 1
328.268 2.06588 0.198325 -13.9487 -0.0107727 -0.0011632 -0.00840484 -0.999906 1
328.368 2.06533 0.198692 -13.9848 -0.0106056 0.000486081 -0.0064523 -0.999923 1
328.468 2.0647 0.201319 -14.0233 -0.00916229 0.00132186 -0.00485336 -0.999945 1
328.568 2.06474 0.20362 -14.0616 -0.00942389 0.00151755 -0.00454933 -0.999944 1
328.668 2.06183 0.205567 -14.0961 -0.0113511 0.00101464 -0.0040388 -0.999927 1
328.768 2.05818 0.207798 -14.1259 -0.0130784 0.00127022 -0.00364027 -0.999907 1
328.868 2.05392 0.211092 -14.1584 -0.0137521 0.000970625 -0.00436637 -0.999895 1
328.968 2.05221 0.209363 -14.1904 -0.0131755 -0.000142728 -0.00510186 -0.9999 1
329.068 2.05073 0.211285 -14.2258 -0.0116499 -0.00118819 -0.00688398 -0.999908 1
329.168 2.05065 0.212936 -14.2583 -0.0107342 -0.000590781 -0.00794311 -0.999911 1
329.268 2.04853 0.216658 -14.2942 -0.0106481 -0.00147895 -0.00834987 -0.999907 1
329.368 2.04817 0.218358 -14.3291 -0.0107166 -0.00174455 -0.00938818 -0.999897 1
329.468 2.04658 0.220912 -14.3629 -0.00947734 -0.00247562 -0.0113821 -0.999887 1
329.568 2.04554 0.221737 -14.3958 -0.00786234 -0.00124509 -0.0129483 -0.999884 1
329.668 2.04616 0.224024 -14.4282 -0.0078625 9.41774e-05 -0.0128345 -0.999887 1
329.768 2.04777 0.227219 -14.4596 -0.00791826 -0.0003886 -0.0115709 -0.999902 1
329.868 2.04595 0.229995 -14.4911 -0.00888634 -0.001685 -0.0104646 -0.999904 1
329.968 2.04681 0.23157 -14.5235 -0.0110289 -0.00337414 -0.00909762 -0.999892 1
330.068 2.04303 0.233386 -14.5511 -0.0119278 -0.00387884 -0.00813821 -0.999888 1
330.168 2.03645 0.23626 -14.5798 -0.0123542 -0.00440025 -0.00575985 -0.999897 1
330.268 2.03034 0.239947 -14.6039 -0.013356 -0.00595894 -0.00235672 -0.99989 1
330.368 2.02778 0.24139 -14.6266 -0.0144108 -0.00792972 0.00168177 -0.999863 1
330.468 2.02565 0.244406 -14.6476 -0.0138602 -0.00937944 0.00608672 -0.999841 1
330.568 2.02181 0.247419 -14.6694 -0.0146286 -0.00934962 0.0117597 -0.99978 1
330.668 2.02312 0.248539 -14.6937 -0.0145224 -0.00698752 0.0164321 -0.999735 1
330.768 2.02147 0.251768 -14.7203 -0.0140267 -0.00681376 0.0194718 -0.999689 1
330.868 2.02039 0.252939 -14.7405 -0.014568 -0.00757664 0.0202223 -0.999661 1
330.968 2.01994 0.256233 -14.7577 -0.0158334 -0.00904004 0.0206157 -0.999621 1
331.068 2.02314 0.256447 -14.7682 -0.0201332 -0.00658135 0.0212848 -0.999549 1
331.168 2.02712 0.253687 -14.7771 -0.0300885 -0.00258663 0.0223672 -0.999294 1
331.268 2.0332 0.244521 -14.7831 -0.0332148 0.00161222 0.0230041 -0.999182 1
331.368 2.0387 0.232482 -14.788 -0.031509 0.00386145 0.0242976 -0.999201 1
331.468 2.04404 0.215721 -14.7955 -0.0238 0.0059812 0.0246948 -0.999394 1
331.568 2.04966 0.196172 -14.7972 -0.0151453 0.00630953 0.0260051 -0.999527 1
331.668 2.05019 0.174905 -14.7977 -0.0114516 0.00436377 0.0271293 -0.999557 1
331.768 2.04766 0.154599 -14.7939 -0.0128695 0.000724754 0.0280305 -0.999524 1
331.868 2.04431 0.135723 -14.7878 -0.0165823 -0.00344491 0.0284844 -0.999451 1
331.968 2.03912 0.117287 -14.7851 -0.0161652 -0.00717967 0.0281912 -0.999446 1
332.068 2.03653 0.0970498 -14.7848 -0.0156118 -0.00893561 0.0281285 -0.999442 1
332.168 2.03519 0.0788312 -14.784 -0.014946 -0.00800067 0.0275782 -0.999476 1
332.268 2.03046 0.0586345 -14.7794 -0.0150382 -0.00740151 0.0275904 -0.999479 1
332.368 2.02539 0.0374145 -14.777 -0.0142888 -0.00888071 0.0280115 -0.999466 1
332.468 2.01939 0.0167258 -14.7782 -0.0109732 -0.010373 0.0283757 -0.999483 1
332.568 2.01256 -0.00605769 -14.7797 -0.00844151 -0.0114472 0.0286125 -0.999489 1
332.668 2.00922 -0.0288707 -14.7808 -0.00727644 -0.0118006 0.0281765 -0.999507 1
332.768 2.00264 -0.049859 -14.7784 -0.00736185 -0.0128783 0.0272445 -0.999519 1
332.868 1.99677 -0.0699474 -14.7758 -0.00839543 -0.0142309 0.0271975 -0.999494 1
332.968 1.98865 -0.0881567 -14.7707 -0.00868757 -0.0162535 0.0266491 -0.999475 1
333.068 1.98391 -0.105653 -14.7693 -0.00934013 -0.0165691 0.0256248 -0.999491 1
333.168 1.98066 -0.120139 -14.7694 -0.0112834 -0.0186145 0.02468 -0.999458 1
333.268 1.97745 -0.137288 -14.7734 -0.0116469 -0.0195228 0.0243949 -0.999444 1
333.368 1.9731 -0.153943 -14.7773 -0.0130411 -0.0190171 0.0251065 -0.999419 1
333.468 1.96893 -0.169295 -14.781 -0.0144395 -0.0183595 0.0262663 -0.999382 1
333.568 1.96837 -0.183748 -14.7803 -0.0152969 -0.0174503 0.0264041 -0.999382 1
333.668 1.96521 -0.198551 -14.7821 -0.0170442 -0.0178108 0.0274516 -0.999319 1
333.768 1.95965 -0.213286 -14.784 -0.0159154 -0.0184378 0.0294272 -0.99927 1
333.869 1.95294 -0.23246 -14.7869 -0.0153841 -0.0194617 0.0301349 -0.999238 1
333.969 1.94743 -0.251054 -14.7868 -0.0175501 -0.0211491 0.0289233 -0.999204 1
334.069 1.94271 -0.270338 -14.7856 -0.0147634 -0.0241648 0.0272166 -0.999228 1
334.169 1.93666 -0.288841 -14.7851 -0.0164484 -0.0265829 0.0257825 -0.999179 1
334.269 1.93215 -0.312936 -14.7853 -0.0166717 -0.026372 0.0249525 -0.999202 1
334.369 1.92724 -0.337316 -14.7841 -0.0174329 -0.0250319 0.025063 -0.99922 1
334.469 1.92388 -0.361603 -14.7805 -0.0172667 -0.0241918 0.0257053 -0.999228 1
334.569 1.92263 -0.389411 -14.7798 -0.0149305 -0.0227665 0.026315 -0.999283 1
334.669 1.92082 -0.416483 -14.7749 -0.0122887 -0.0229397 0.0262777 -0.999316 1
334.769 1.92529 -0.442993 -14.7734 -0.0131619 -0.021168 0.0256491 -0.99936 1
334.869 1.92591 -0.468372 -14.7704 -0.0115599 -0.0232737 0.0246619 -0.999358 1
334.969 1.92593 -0.494026 -14.7681 -0.0104159 -0.0216197 0.0247973 -0.999404 1
335.069 1.92542 -0.521361 -14.7688 -0.0110439 -0.0204838 0.0252971 -0.999409 1
335.169 1.92225 -0.548598 -14.7645 -0.0108361 -0.0217196 0.0258899 -0.99937 1
335.269 1.92226 -0.574663 -14.7625 -0.00797394 -0.0227853 0.0249295 -0.999398 1
335.369 1.91996 -0.602983 -14.7629 -0.00584835 -0.0222655 0.0251828 -0.999418 1
335.469 1.9177 -0.630531 -14.7619 -0.00581579 -0.0214837 0.0260408 -0.999413 1
335.569 1.91656 -0.656006 -14.7593 -0.00588096 -0.0215778 0.026719 -0.999393 1
335.669 1.91445 -0.68377 -14.7598 -0.00496747 -0.0246755 0.0280899 -0.999288 1
335.769 1.91224 -0.710492 -14.7583 -0.00558618 -0.0292058 0.0286677 -0.999147 1
335.869 1.91254 -0.736087 -14.7589 -0.00420731 -0.0289039 0.028335 -0.999172 1
335.969 1.91648 -0.759466 -14.7594 -0.00447299 -0.0247053 0.029103 -0.999261 1
336.069 1.92182 -0.78249 -14.7592 -0.00434356 -0.0212161 0.0285606 -0.999357 1
336.169 1.92744 -0.804747 -14.7637 -0.00375028 -0.0163708 0.0278894 -0.99947 1
336.269 1.93194 -0.825976 -14.7678 -0.00462854 -0.0123325 0.0279306 -0.999523 1
336.369 1.93711 -0.846112 -14.7648 -0.00235007 -0.0116519 0.0273776 -0.999554 1
336.469 1.94349 -0.864467 -14.7587 -0.00179036 -0.0119163 0.027952 -0.999537 1
336.569 1.94875 -0.881549 -14.7436 0.00187416 -0.0108922 0.0279641 -0.999548 1
336.669 1.95234 -0.89903 -14.7223 0.00872385 -0.0104143 0.0278771 -0.999519 1
336.769 1.95671 -0.910037 -14.6952 0.0168952 -0.0103151 0.0281639 -0.999407 1
336.869 1.96161 -0.919319 -14.6652 0.0212642 -0.0103856 0.0280191 -0.999327 1
336.969 1.96463 -0.921654 -14.6335 0.0132479 -0.00998555 0.0275912 -0.999482 1
337.069 1.96348 -0.92285 -14.5987 0.00351134 -0.0102372 0.0272073 -0.999571 1
337.169 1.96435 -0.923578 -14.5619 -0.00204508 -0.011846 0.0261844 -0.999585 1
337.269 1.96551 -0.925388 -14.5159 -0.0030134 -0.0139966 0.0257159 -0.999567 1
337.364 1.96774 -0.927493 -14.4662 -0.00206166 -0.0128327 0.025328 -0.999595 1
337.464 1.97167 -0.926796 -14.4174 -0.000770576 -0.0107942 0.0243749 -0.999644 1
337.564 1.9748 -0.925958 -14.3611 0.000721859 -0.00819161 0.0239451 -0.999679 1
337.664 1.97887 -0.927483 -14.3056 0.00103821 -0.00964016 0.0244627 -0.999654 1
337.764 1.9835 -0.923905 -14.2471 -0.00113912 -0.0110766 0.0250647 -0.999624 1
